code,name,market,exchange,industry,is_st,listing_date,total_market_cap,free_float_market_cap,latest_price,amount,pe_ttm,pb,is_suspended,is_penny_stock,is_biotech_w,is_profitable_biotech,avg_turnover_20d,effective_trade_days_30d,has_financial_history,consecutive_losses,long_negative_ocf,has_quality_financials,roe,gross_margin,net_margin,debt_asset_ratio,ocf_to_net_profit,has_growth_history,revenue_cagr,net_profit_cagr,valuation_industry,dividend_yield,fcf_yield,pe_percentile,pb_percentile,industry_dividend_median,industry_dividend_count
002262,恩华药业,CN,SZSE,C 制造业,False,2008-07-23T00:00:00.000,21718107309.12,18948163979.2,21.44,158443021.0,20.419,2.588,False,False,False,True,158443021.0,20.0,True,False,False,True,0.1388,0.7212716929,0.17887,0.1296005454,1.0199136661,True,0.1195240363,0.0772542354,C 制造业,0.0197433366,0.0496539473,0.3688912244,0.4629532317,0.0078605201,85
002287,奇正藏药,CN,SZSE,C 制造业,False,2009-08-28T00:00:00.000,11064766046.02,11042942635.300001,19.34,37346377.0,16.211,2.17,False,False,False,True,37346377.0,20.0,True,False,False,True,0.1468,0.8305169715,0.2683866456,0.277704087,1.1253455843,True,0.1022270652,0.0992692689,C 制造业,0.0118924509,0.0659483167,0.3058328954,0.3615344193,0.0078605201,85
002444,巨星科技,CN,SZSE,C 制造业,False,2010-07-13T00:00:00.000,34090407314.280003,32739902962.12,28.54,241622127.0,13.583,1.771,False,False,False,True,241622127.0,20.0,True,False,False,True,0.1416,0.3271916382,0.1711214098,0.1897059232,0.9204069843,True,0.1141081835,0.1320084723,C 制造业,0.0105115627,0.0677598598,0.2769311613,0.2301629007,0.0078605201,85
002558,巨人网络,CN,SZSE,I 信息技术,False,2011-03-02T00:00:00.000,47913167288.91,47912978213.91,25.21,1128835338.0,26.819,2.848,False,False,False,True,1128835338.0,20.0,True,False,False,True,0.1245,0.9103330034,0.3476084045,0.1866990754,1.7013857745,True,0.1788231427,0.1126220485,I 信息技术,0.0317334391,0.0623024034,0.474789916,0.3865546218,0.0073719299,10
002611,东方精工,CN,SZSE,C 制造业,False,2011-08-30T00:00:00.000,16993311275.68,14015315104.0,13.96,189811346.0,22.885,1.793,False,False,False,True,189811346.0,20.0,True,False,False,True,0.1339,0.2736130928,0.138711705,0.3084668302,1.2053819194,True,0.1238555107,0.132578752,C 制造业,0.0123839009,0.0514446147,0.4088281661,0.239096164,0.0078605201,85
002833,弘亚数控,CN,SZSE,C 制造业,False,2016-12-28T00:00:00.000,7615986447.25,5201932292.0,17.75,94826885.0,17.574,2.593,False,False,False,True,94826885.0,20.0,True,False,False,True,0.1481,0.3211821155,0.177277808,0.296946955,1.444093536,True,0.0753251489,0.040872038,C 制造业,0.0158646219,0.0816445574,0.3263268523,0.4640042039,0.0078605201,85
002884,凌霄泵业,CN,SZSE,C 制造业,False,2017-07-11T00:00:00.000,5608461741.120001,4275271575.6800003,15.68,36096823.0,12.346,2.47,False,False,False,True,36096823.0,20.0,True,False,False,True,0.1946,0.3566526569,0.2641487127,0.0757656657,1.0090553816,True,0.0371021947,0.0487780381,C 制造业,0.0539374326,0.0818462901,0.2595901209,0.4361534419,0.0078605201,85
002967,广电计量,CN,SZSE,M 科研服务,False,2019-11-08T00:00:00.000,10841578526.4,10278800948.25,16.95,74031109.0,22.303,2.211,False,False,False,True,74031109.0,20.0,True,False,False,True,0.1219,0.46838968,0.1178154552,0.4462976853,2.2419963061,True,0.1438243745,0.1252202632,M 科研服务,0.0088495575,0.0877926202,0.3582089552,0.3582089552,0.0060599565,4
300002,神州泰岳,CN,SZSE,I 信息技术,False,2009-10-30T00:00:00.000,15934108314.6,14993497329.3,8.1,218048485.0,19.819,2.023,False,False,False,True,218048485.0,20.0,True,False,False,True,0.1094,0.5771148976,0.1376972657,0.1264972039,1.4242297548,True,0.1011274398,0.1794579852,I 信息技术,0.0079365079,0.0716407988,0.4285714286,0.1470588235,0.0073719299,10
300015,爱尔眼科,CN,SZSE,Q 卫生,False,2009-10-30T00:00:00.000,74954491756.04,64140612002.48,8.06,396215904.0,23.055,3.256,False,False,False,True,396215904.0,20.0,True,False,False,True,0.1497,0.4711349397,0.144961158,0.3620250806,1.8432868026,True,0.1341374758,0.1345360846,Q 卫生,0.0110987791,0.0796847176,0.3571428571,0.5,0.0110987791,1
300043,星辉娱乐,CN,SZSE,I 信息技术,False,2010-01-20T00:00:00.000,5499356932.419999,5496444594.42,4.42,105350054.0,18.417,3.181,False,False,False,True,105350054.0,20.0,True,False,False,True,0.189,0.5763140914,0.1441346485,0.3728089405,1.7890934438,True,0.0372391141,0.6324632316,I 信息技术,0.0118483412,0.0981171551,0.4159663866,0.474789916,0.0073719299,10
300130,新国都,CN,SZSE,C 制造业,False,2010-10-19T00:00:00.000,10313612790.12,7900012992.42,18.18,158620448.0,21.904,2.281,False,False,False,True,158620448.0,20.0,True,False,False,True,0.108,0.3435655744,0.1474307376,0.2835774497,0.8651312574,True,0.0385168217,0.4021454733,C 制造业,0.0125,0.0393253383,0.3925380977,0.394114556,0.0078605201,85
300360,炬华科技,CN,SZSE,C 制造业,False,2014-01-21T00:00:00.000,5738328326.16,5583447178.92,11.16,49003413.0,10.145,1.373,False,False,False,True,49003413.0,20.0,True,False,False,True,0.1362,0.4310047044,0.3359794607,0.1529817718,0.8946670924,True,0.0898907628,0.140812303,C 制造业,0.0203389831,0.088369587,0.2422490804,0.1103520757,0.0078605201,85
300470,中密控股,CN,SZSE,C 制造业,False,2015-06-12T00:00:00.000,5653745499.03,5365530085.15,27.19,39419307.0,14.521,1.92,False,False,False,True,39419307.0,20.0,True,False,False,True,0.138,0.4557914348,0.2178822379,0.1710208065,1.0607304061,True,0.1386086642,0.128106147,C 制造业,0.0183891136,0.0723067761,0.2853389385,0.2811350499,0.0078605201,85
300641,正丹股份,CN,SZSE,C 制造业,False,2017-04-18T00:00:00.000,7005512317.3,7005464329.3,13.33,67914323.0,9.801,2.2,False,False,False,True,67914323.0,20.0,True,False,False,True,0.2348,0.380968374,0.3117809311,0.0392229923,1.5544965116,True,0.1169199344,0.7541522421,C 制造业,0.0257864879,0.1584641214,0.2411981083,0.3720441408,0.0078605201,85
300705,九典制药,CN,SZSE,C 制造业,False,2017-10-10T00:00:00.000,5243051713.12,3877037810.88,10.48,45456025.0,10.917,2.051,False,False,False,True,45456025.0,20.0,True,False,False,True,0.1804,0.7294405354,0.1519875309,0.3067077209,1.3685128317,True,0.2603620401,0.4187350983,C 制造业,0.0330305533,0.1234123945,0.246452969,0.323699422,0.0078605201,85
301061,匠心家居,CN,SZSE,C 制造业,False,2021-09-13T00:00:00.000,9982356497.1,6628271925.6,35.1,94908498.0,8.909,2.289,False,False,False,True,94908498.0,20.0,True,False,False,True,0.2196,0.3929009176,0.2537605129,0.2250891437,0.9200481402,True,0.2071690348,0.3305709343,C 制造业,0.0142450142,0.0790316917,0.2380451918,0.3967419863,0.0078605201,85
600012,皖通高速,CN,SSE,SW_UNKNOWN,False,2003-01-07T00:00:00.000,26961580008.42,18393168000.0,15.78,128689115.0,14.151,2.14,False,False,False,True,128689115.0,20.0,True,False,False,True,0.1401,0.4450255392,0.2793161022,0.5328561305,1.8852722955,True,0.1803412399,0.1664976504,SW_UNKNOWN,0.0363436123,0.1312791376,0.3481855765,0.4542949012,0.0092663674,108
600377,宁沪高速,CN,SSE,SW_UNKNOWN,False,2001-01-16T00:00:00.000,63475618500.0,47907505812.600006,12.6,118504764.0,13.817,1.528,False,False,False,True,118504764.0,20.0,True,False,False,True,0.1148,0.3007111431,0.2264195069,0.4295929264,1.4718827171,True,0.2036028193,0.132661344,SW_UNKNOWN,0.0198412698,0.1065234008,0.3440514469,0.2838768948,0.0092663674,108
600398,海澜之家,CN,SSE,SW_UNKNOWN,False,2000-12-28T00:00:00.000,28000150825.68,28000150825.68,5.83,489177975.0,12.956,1.571,False,False,False,True,489177975.0,20.0,True,False,False,True,0.1231,0.4487444129,0.1001584142,0.4548587925,2.0694830205,True,0.0378621024,0.039503411,SW_UNKNOWN,0.0463121784,0.1600877618,0.3275149288,0.300413413,0.0092663674,108
600600,青岛啤酒,CN,SSE,SW_UNKNOWN,False,1993-08-27T00:00:00.000,68905495561.71,35817951380.93,50.51,177742593.0,15.019,2.198,False,False,False,True,177742593.0,20.0,True,False,False,True,0.155,0.4184441625,0.1412875739,0.3955258515,1.000960782,True,0.0318648415,0.1582166939,SW_UNKNOWN,0.0427739352,0.0666493908,0.3638033992,0.468075333,0.0092663674,108
600897,厦门空港,CN,SSE,SW_UNKNOWN,False,1996-05-31T00:00:00.000,6183131220.0,6183131220.0,14.83,52119947.0,11.929,1.501,False,False,False,True,52119947.0,20.0,True,False,False,True,0.1113,0.3966393376,0.250328397,0.2739440224,1.5440255102,True,0.1106555389,0.2477365868,SW_UNKNOWN,0.0255720054,0.1294372262,0.3073036288,0.2737712448,0.0092663674,108
600933,爱柯迪,CN,SSE,SW_UNKNOWN,False,2017-11-17T00:00:00.000,13153347112.27,12527537338.080002,12.77,89555723.0,10.822,1.367,False,False,False,True,89555723.0,20.0,True,False,False,True,0.1321,0.297722671,0.1580253307,0.4047107483,1.72867364,True,0.2340250847,0.2242905126,SW_UNKNOWN,0.0267201069,0.1539599435,0.2893890675,0.2292145154,0.0092663674,108
600938,中国海油,CN,SSE,SW_UNKNOWN,False,2022-04-21T00:00:00.000,1611740739597.4,101390900000.0,33.91,3449645845.0,13.195,1.883,False,False,False,True,3449645845.0,20.0,True,False,False,True,0.1564,0.514687861,0.3065692331,0.2670543867,1.7123081208,True,0.2071173812,0.3736998515,SW_UNKNOWN,0.0240765851,0.1296995198,0.333945797,0.3826366559,0.0092663674,108
600993,马应龙,CN,SSE,SW_UNKNOWN,False,2004-05-17T00:00:00.000,9539222607.83,9522936587.58,22.13,91225486.0,16.393,2.148,False,False,False,True,91225486.0,20.0,True,False,False,True,0.1377,0.4918562526,0.1503882311,0.1695078649,1.032585095,True,0.0673224559,0.0677116293,SW_UNKNOWN,0.0284090909,0.06294437,0.3941203491,0.4570509876,0.0092663674,108
601088,中国神华,CN,SSE,SW_UNKNOWN,False,2007-10-09T00:00:00.000,1030465023783.0,783489213242.0499,47.51,1450951284.0,17.861,2.285,False,False,False,True,1450951284.0,20.0,True,False,False,True,0.1276,0.3507812394,0.179200179,0.3321454256,1.420253931,True,0.0480222321,0.0617362381,SW_UNKNOWN,0.0206272364,0.0728399298,0.4175470831,0.4915020671,0.0092663674,108
601298,青岛港,CN,SSE,SW_UNKNOWN,False,2019-01-21T00:00:00.000,61730361000.0,51278633250.0,9.51,90479315.0,11.741,1.308,False,False,False,True,90479315.0,20.0,True,False,False,True,0.1195,0.3666057875,0.2803049807,0.2472601161,1.0525638463,True,0.073045999,0.0653162816,SW_UNKNOWN,0.0147108307,0.0898844044,0.3031694993,0.2048690859,0.0092663674,108
601567,三星电气,CN,SSE,SW_UNKNOWN,False,2011-06-15T00:00:00.000,18099097072.0,18099097072.0,12.88,226149975.0,14.311,1.543,False,False,False,True,226149975.0,20.0,True,False,False,True,0.1059,0.2795986614,0.08871119,0.5433424457,1.3904835379,True,0.1515242654,0.0590799147,SW_UNKNOWN,0.009790682,0.097873464,0.3514010106,0.2921451539,0.0092663674,108
601811,新华文轩,CN,SSE,SW_UNKNOWN,False,2016-08-08T00:00:00.000,14423601290.0,9257356591.0,11.69,43969621.0,9.205,0.942,False,False,False,True,43969621.0,20.0,True,False,False,True,0.1048,0.3560018599,0.1336936258,0.3324277278,0.9617510367,True,0.0542553221,0.0443082871,SW_UNKNOWN,0.0145423439,0.104582681,0.2668810289,0.0955443271,0.0092663674,108
601900,南方传媒,CN,SSE,SW_UNKNOWN,False,2016-02-15T00:00:00.000,10795313950.56,10795313950.56,12.24,148829610.0,10.373,1.225,False,False,False,True,148829610.0,20.0,True,False,False,True,0.1219,0.3621769266,0.1207805076,0.4601184273,1.6448505688,True,0.0459824679,0.0652261561,SW_UNKNOWN,0.0463960232,0.1589146283,0.2788240698,0.1791456132,0.0092663674,108
601965,中国汽研,CN,SSE,SW_UNKNOWN,False,2012-06-11T00:00:00.000,13535753224.5,13478477314.5,13.5,55659269.0,12.736,1.686,False,False,False,True,55659269.0,20.0,True,False,False,True,0.1431,0.4587973046,0.2129546493,0.3133571425,1.1602788871,True,0.0776085192,0.1362621703,SW_UNKNOWN,0.0197693575,0.0906636493,0.3229214515,0.3302710152,0.0092663674,108
603100,川仪股份,CN,SSE,SW_UNKNOWN,False,2014-08-05T00:00:00.000,9319224876.16,9289551254.56,18.16,65676138.0,14.413,1.921,False,False,False,True,65676138.0,20.0,True,False,False,True,0.1413,0.3431264658,0.0944234643,0.4879602164,0.9488905155,True,0.0985456607,0.1100912157,SW_UNKNOWN,0.0103857567,0.0654245883,0.3546164446,0.3954983923,0.0092663674,108
603181,皇马科技,CN,SSE,SW_UNKNOWN,False,2017-08-24T00:00:00.000,7229236000.0,7229236000.0,12.28,51709463.0,16.158,2.001,False,False,False,True,51709463.0,20.0,True,False,False,True,0.1332,0.2620369098,0.1815859551,0.2015069115,1.033083153,True,0.0432000299,0.0639399209,SW_UNKNOWN,0.0169427711,0.0623924115,0.3890675241,0.4143316491,0.0092663674,108
603568,伟明环保,CN,SSE,SW_UNKNOWN,False,2015-05-28T00:00:00.000,28186774071.68,28186774071.68,13.76,176345793.0,10.504,1.93,False,False,False,True,176345793.0,20.0,True,False,False,True,0.1572,0.5087559777,0.3549689075,0.4393702146,1.455578705,True,0.1482846698,0.1197730169,SW_UNKNOWN,0.0310237849,0.1143058561,0.2815801562,0.3987138264,0.0092663674,108
603658,安图生物,CN,SSE,SW_UNKNOWN,False,2016-09-01T00:00:00.000,17794167275.52,17794167275.52,31.14,73561448.0,16.652,2.051,False,False,False,True,73561448.0,20.0,True,False,False,True,0.1225,0.6563751227,0.2527004337,0.2663593792,1.2562369614,True,0.0725205329,0.0738885552,SW_UNKNOWN,0.0390811456,0.0754000871,0.3982544786,0.4248966468,0.0092663674,108
603816,顾家家居,CN,SSE,SW_UNKNOWN,False,2016-10-14T00:00:00.000,21264087285.640003,18740771547.62,22.97,105455420.0,10.441,2.045,False,False,False,True,105455420.0,20.0,True,False,False,True,0.1768,0.3276312932,0.0892506106,0.4274654095,1.5498025201,True,0.0962830886,0.1618590597,SW_UNKNOWN,0.0594059406,0.1304648596,0.2792834175,0.4235186036,0.0092663674,108
688566,吉贝尔,CN,SSE,SW_UNKNOWN,False,2020-05-18T00:00:00.000,5148201600.0,5148201600.0,25.6,42441994.0,19.542,2.047,False,False,False,True,42441994.0,20.0,True,False,False,True,0.1116,0.89460328,0.2707954998,0.0984375546,0.9491498199,True,0.1128639713,0.1506144385,SW_UNKNOWN,0.01015625,0.0482311011,0.4437299035,0.4239779513,0.0092663674,108
