code,name,market,exchange,industry,is_st,listing_date,total_market_cap,free_float_market_cap,latest_price,amount,pe_ttm,pb,is_suspended,is_penny_stock,is_biotech_w,is_profitable_biotech,avg_turnover_20d,effective_trade_days_30d,has_financial_history,consecutive_losses,long_negative_ocf,has_quality_financials,roe,gross_margin,net_margin,debt_asset_ratio,ocf_to_net_profit,has_growth_history,revenue_cagr,net_profit_cagr,valuation_industry,dividend_yield,fcf_yield,pe_percentile,pb_percentile,industry_dividend_median,industry_dividend_count
301303,真兰仪表,CN,SZSE,C 制造业,False,2023-02-20T00:00:00.000,5907160000.0,4549562298.900001,14.45,125669886.0,17.202,1.713,False,False,False,True,125669886.0,20.0,True,False,False,True,0.1018,0.4041360324,0.1924422917,0.2685693776,0.9548136306,True,0.1597266211,0.1350203335,C 制造业,0.0198863636,0.055450828,0.316868103,0.2096689438,0.0079668585,88
600012,皖通高速,CN,SSE,SW_UNKNOWN,False,2003-01-07T00:00:00.000,26551517955.06,18113424000.0,15.54,50184654.0,13.936,2.108,False,False,False,True,50184654.0,20.0,True,False,False,True,0.1401,0.4450255392,0.2793161022,0.5328561305,1.8852722955,True,0.1803412399,0.1664976504,SW_UNKNOWN,0.0363436123,0.1333066147,0.3468075333,0.4285714286,0.0095850957,106
600377,宁沪高速,CN,SSE,SW_UNKNOWN,False,2001-01-16T00:00:00.000,64332035575.0,48553876922.770004,12.77,124733582.0,14.004,1.549,False,False,False,True,124733582.0,20.0,True,False,False,True,0.1148,0.3007111431,0.2264195069,0.4295929264,1.4718827171,True,0.2036028193,0.132661344,SW_UNKNOWN,0.0195771339,0.1051053132,0.3481855765,0.2829581994,0.0095850957,106
600398,海澜之家,CN,SSE,SW_UNKNOWN,False,2000-12-28T00:00:00.000,27183679875.36,27183679875.36,5.66,127596555.0,12.578,1.525,False,False,False,True,127596555.0,20.0,True,False,False,True,0.1231,0.4487444129,0.1001584142,0.4548587925,2.0694830205,True,0.0378621024,0.039503411,SW_UNKNOWN,0.0477031802,0.1648960514,0.3210840606,0.2746899403,0.0095850957,106
600600,青岛啤酒,CN,SSE,SW_UNKNOWN,False,1993-08-27T00:00:00.000,68059694586.69,35378293296.27,49.89,169042818.0,14.835,2.171,False,False,False,True,169042818.0,20.0,True,False,False,True,0.155,0.4184441625,0.1412875739,0.3955258515,1.000960782,True,0.0318648415,0.1582166939,SW_UNKNOWN,0.0427739352,0.0674776655,0.3647220946,0.4474046853,0.0095850957,106
600897,厦门空港,CN,SSE,SW_UNKNOWN,False,1996-05-31T00:00:00.000,6775177500.0,6775177500.0,16.25,173303053.0,13.071,1.644,False,False,False,True,173303053.0,20.0,True,False,False,True,0.1113,0.3966393376,0.250328397,0.2739440224,1.5440255102,True,0.1106555389,0.2477365868,SW_UNKNOWN,0.0255720054,0.118126404,0.3325677538,0.3123564538,0.0095850957,106
600933,爱柯迪,CN,SSE,SW_UNKNOWN,False,2017-11-17T00:00:00.000,14080364528.17,13410449131.68,13.67,159814134.0,11.585,1.463,False,False,False,True,159814134.0,20.0,True,False,False,True,0.1321,0.297722671,0.1580253307,0.4047107483,1.72867364,True,0.2340250847,0.2242905126,SW_UNKNOWN,0.0267201069,0.1438235903,0.3022508039,0.2558566835,0.0095850957,106
600938,中国海油,CN,SSE,SW_UNKNOWN,False,2022-04-21T00:00:00.000,1558982490675.2,98072000000.0,32.8,960836761.0,12.763,1.821,False,False,False,True,960836761.0,20.0,True,False,False,True,0.1564,0.514687861,0.3065692331,0.2670543867,1.7123081208,True,0.2071173812,0.3736998515,SW_UNKNOWN,0.024891372,0.1340887414,0.3261368856,0.3592099219,0.0095850957,106
600993,马应龙,CN,SSE,SW_UNKNOWN,False,2004-05-17T00:00:00.000,9547843685.65,9531542946.9,22.15,46761529.0,16.407,2.15,False,False,False,True,46761529.0,20.0,True,False,False,True,0.1377,0.4918562526,0.1503882311,0.1695078649,1.032585095,True,0.0673224559,0.0677116293,SW_UNKNOWN,0.0284090909,0.0628875353,0.3927423059,0.4414331649,0.0095850957,106
601088,中国神华,CN,SSE,SW_UNKNOWN,False,2007-10-09T00:00:00.000,1041743529621.1,792064552978.65,48.03,1209153495.0,18.056,2.31,False,False,False,True,1209153495.0,20.0,True,False,False,True,0.1276,0.3507812394,0.179200179,0.3321454256,1.420253931,True,0.0480222321,0.0617362381,SW_UNKNOWN,0.0204039142,0.0720513234,0.421221865,0.4813964171,0.0095850957,106
601298,青岛港,CN,SSE,SW_UNKNOWN,False,2019-01-21T00:00:00.000,63288225000.0,52572731250.0,9.75,72861908.0,12.037,1.341,False,False,False,True,72861908.0,20.0,True,False,False,True,0.1195,0.3666057875,0.2803049807,0.2472601161,1.0525638463,True,0.073045999,0.0653162816,SW_UNKNOWN,0.0143487179,0.0876718652,0.3096003675,0.2168121268,0.0095850957,106
601567,三星电气,CN,SSE,SW_UNKNOWN,False,2011-06-15T00:00:00.000,22834652750.0,22834652750.0,16.25,208136110.0,18.056,1.947,False,False,False,True,208136110.0,20.0,True,False,False,True,0.1059,0.2795986614,0.08871119,0.5433424457,1.3904835379,True,0.1515242654,0.0590799147,SW_UNKNOWN,0.009790682,0.0775760133,0.421221865,0.3913642627,0.0095850957,106
601900,南方传媒,CN,SSE,SW_UNKNOWN,False,2016-02-15T00:00:00.000,11015806474.06,11015806474.06,12.49,137672373.0,10.585,1.25,False,False,False,True,137672373.0,20.0,True,False,False,True,0.1219,0.3621769266,0.1207805076,0.4601184273,1.6448505688,True,0.0459824679,0.0652261561,SW_UNKNOWN,0.0463960232,0.155733791,0.2847955903,0.1860358291,0.0095850957,106
601965,中国汽研,CN,SSE,SW_UNKNOWN,False,2012-06-11T00:00:00.000,13074534966.48,13019210680.08,13.04,47175079.0,12.302,1.629,False,False,False,True,47175079.0,20.0,True,False,False,True,0.1431,0.4587973046,0.2129546493,0.3133571425,1.1602788871,True,0.0776085192,0.1362621703,SW_UNKNOWN,0.0197693575,0.0938619069,0.3155718879,0.3068442811,0.0095850957,106
603100,川仪股份,CN,SSE,SW_UNKNOWN,False,2014-08-05T00:00:00.000,9519362414.8,9489051529.3,18.55,49966093.0,14.722,1.962,False,False,False,True,49966093.0,20.0,True,False,False,True,0.1413,0.3431264658,0.0944234643,0.4879602164,0.9488905155,True,0.0985456607,0.1100912157,SW_UNKNOWN,0.0103857567,0.0640490848,0.3619660083,0.3945796968,0.0095850957,106
603181,皇马科技,CN,SSE,SW_UNKNOWN,False,2017-08-24T00:00:00.000,7388185000.0,7388185000.0,12.55,43344703.0,16.513,2.045,False,False,False,True,43344703.0,20.0,True,False,False,True,0.1332,0.2620369098,0.1815859551,0.2015069115,1.033083153,True,0.0432000299,0.0639399209,SW_UNKNOWN,0.0169427711,0.0610501046,0.3936610014,0.4143316491,0.0095850957,106
603568,伟明环保,CN,SSE,SW_UNKNOWN,False,2015-05-28T00:00:00.000,27367391104.48,27367391104.48,13.36,92612719.0,10.198,1.874,False,False,False,True,92612719.0,20.0,True,False,False,True,0.1572,0.5087559777,0.3549689075,0.4393702146,1.455578705,True,0.1482846698,0.1197730169,SW_UNKNOWN,0.0310237849,0.1177281871,0.2779053744,0.3734497014,0.0095850957,106
603658,安图生物,CN,SSE,SW_UNKNOWN,False,2016-09-01T00:00:00.000,19228443443.2,19228443443.2,33.65,206565847.0,17.995,2.217,False,False,False,True,206565847.0,20.0,True,False,False,True,0.1225,0.6563751227,0.2527004337,0.2663593792,1.2562369614,True,0.0725205329,0.0738885552,SW_UNKNOWN,0.0390811456,0.0697758904,0.4198438218,0.4579696831,0.0095850957,106
603816,顾家家居,CN,SSE,SW_UNKNOWN,False,2016-10-14T00:00:00.000,20875279420.6,18398101802.3,22.55,134544045.0,10.25,2.008,False,False,False,True,134544045.0,20.0,True,False,False,True,0.1768,0.3276312932,0.0892506106,0.4274654095,1.5498025201,True,0.0962830886,0.1618590597,SW_UNKNOWN,0.0594059406,0.1328948038,0.2783647221,0.40606339,0.0095850957,106
605183,确成股份,CN,SSE,SW_UNKNOWN,False,2020-12-07T00:00:00.000,6854694526.55,6809210136.95,16.51,31666770.0,13.645,1.849,False,False,False,True,31666770.0,20.0,True,False,False,True,0.1407,0.3492058178,0.2238327013,0.1435517874,1.1469301003,True,0.1604106439,0.2077523742,SW_UNKNOWN,0.0271186441,0.0831568344,0.342214056,0.3679375287,0.0095850957,106
