code,name,market,exchange,industry,is_st,listing_date,total_market_cap,free_float_market_cap,latest_price,amount,pe_ttm,pb,is_suspended,is_penny_stock,is_biotech_w,is_profitable_biotech,avg_turnover_20d,effective_trade_days_30d,has_financial_history,consecutive_losses,long_negative_ocf,has_quality_financials,roe,gross_margin,net_margin,debt_asset_ratio,ocf_to_net_profit,has_growth_history,revenue_cagr,net_profit_cagr,valuation_industry,dividend_yield,fcf_yield,pe_percentile,pb_percentile,industry_dividend_median,industry_dividend_count
002170,芭田股份,CN,SZSE,C 制造业,False,2007-09-19T00:00:00.000,10573518342.4,8598564204.8,10.88,145061520.0,11.527,2.758,False,False,False,True,145061520.0,20.0,True,False,False,True,0.2593,0.3562476543,0.1802668285,0.3514156434,1.6161926719,True,0.1891494519,0.6376560475,C 制造业,0.017809439,0.1393288671,0.2522333158,0.4892275355,0.0078453462,86
002262,恩华药业,CN,SZSE,C 制造业,False,2008-07-23T00:00:00.000,21768755880.27,18992352794.45,21.49,119889779.0,20.467,2.594,False,False,False,True,119889779.0,20.0,True,False,False,True,0.1388,0.7212716929,0.17887,0.1296005454,1.0199136661,True,0.1195240363,0.0772542354,C 制造业,0.0197433366,0.0495384193,0.3667892801,0.4550709406,0.0078453462,86
002444,巨星科技,CN,SZSE,C 制造业,False,2010-07-13T00:00:00.000,33409554750.54,32086022629.66,27.97,371663853.0,13.312,1.735,False,False,False,True,371663853.0,20.0,True,False,False,True,0.1416,0.3271916382,0.1711214098,0.1897059232,0.9204069843,True,0.1141081835,0.1320084723,C 制造业,0.0107257776,0.0691407364,0.2727272727,0.2154492906,0.0078453462,86
002558,巨人网络,CN,SZSE,I 信息技术,False,2011-03-02T00:00:00.000,47457032415.87,47456845140.87,24.97,1187318208.0,26.564,2.821,False,False,False,True,1187318208.0,20.0,True,False,False,True,0.1245,0.9103330034,0.3476084045,0.1866990754,1.7013857745,True,0.1788231427,0.1126220485,I 信息技术,0.0072908672,0.062901225,0.4705882353,0.3823529412,0.0070491096,10
002611,东方精工,CN,SZSE,C 制造业,False,2011-08-30T00:00:00.000,17005484134.76,14025354728.000002,13.97,177118448.0,22.902,1.795,False,False,False,True,177118448.0,20.0,True,False,False,True,0.1339,0.2736130928,0.138711705,0.3084668302,1.2053819194,True,0.1238555107,0.132578752,C 制造业,0.0123839009,0.0514077896,0.4019968471,0.2285864425,0.0078453462,86
002632,道明光学,CN,SZSE,C 制造业,False,2011-11-22T00:00:00.000,5958675318.599999,5480858894.94,9.54,366758935.0,27.257,2.749,False,False,False,True,366758935.0,20.0,True,False,False,True,0.1022,0.3395833966,0.1486087975,0.2345438019,2.0239352801,True,0.0332463008,0.0554835219,C 制造业,0.0145797599,0.0752839152,0.4503415659,0.4887020494,0.0078453462,86
002833,弘亚数控,CN,SZSE,C 制造业,False,2016-12-28T00:00:00.000,7860556152.88,5368980258.56,18.32,74176153.0,18.139,2.677,False,False,False,True,74176153.0,20.0,True,False,False,True,0.1481,0.3211821155,0.177277808,0.296946955,1.444093536,True,0.0753251489,0.040872038,C 制造业,0.0158646219,0.0791043064,0.331056227,0.471886495,0.0078453462,86
002967,广电计量,CN,SZSE,M 科研服务,False,2019-11-08T00:00:00.000,10950314122.240002,10381892167.2,17.12,40925813.0,22.526,2.233,False,False,False,True,40925813.0,20.0,True,False,False,True,0.1219,0.46838968,0.1178154552,0.4462976853,2.2419963061,True,0.1438243745,0.1252202632,M 科研服务,0.0095877277,0.0869208477,0.3731343284,0.2537313433,0.0064935065,5
300002,神州泰岳,CN,SZSE,I 信息技术,False,2009-10-30T00:00:00.000,15639032234.7,14715839971.35,7.95,298512790.0,19.452,1.986,False,False,False,True,298512790.0,20.0,True,False,False,True,0.1094,0.5771148976,0.1376972657,0.1264972039,1.4242297548,True,0.1011274398,0.1794579852,I 信息技术,0.0079365079,0.0729925119,0.4327731092,0.1344537815,0.0070491096,10
300015,爱尔眼科,CN,SZSE,Q 卫生,False,2009-10-30T00:00:00.000,74768500461.36,63981454156.32,8.04,250695146.0,22.998,3.248,False,False,False,True,250695146.0,20.0,True,False,False,True,0.1497,0.4711349397,0.144961158,0.3620250806,1.8432868026,True,0.1341374758,0.1345360846,Q 卫生,0.0110987791,0.0798829383,0.3571428571,0.5,0.0110987791,1
300043,星辉娱乐,CN,SZSE,I 信息技术,False,2010-01-20T00:00:00.000,5499356932.419999,5496444594.42,4.42,101182139.0,18.417,3.181,False,False,False,True,101182139.0,20.0,True,False,False,True,0.189,0.5763140914,0.1441346485,0.3728089405,1.7890934438,True,0.0372391141,0.6324632316,I 信息技术,0.0118483412,0.0981171551,0.4159663866,0.4789915966,0.0070491096,10
300130,新国都,CN,SZSE,C 制造业,False,2010-10-19T00:00:00.000,10063998399.16,7708813558.059999,17.74,155458239.0,21.373,2.226,False,False,False,True,155458239.0,20.0,True,False,False,True,0.108,0.3435655744,0.1474307376,0.2835774497,0.8651312574,True,0.0385168217,0.4021454733,C 制造业,0.0125,0.0403007131,0.3809774041,0.3683657383,0.0078453462,86
300360,炬华科技,CN,SZSE,C 制造业,False,2014-01-21T00:00:00.000,5692051484.82,5538419379.09,11.07,42750986.0,10.064,1.362,False,False,False,True,42750986.0,20.0,True,False,False,True,0.1362,0.4310047044,0.3359794607,0.1529817718,0.8946670924,True,0.0898907628,0.140812303,C 制造业,0.0203389831,0.089088039,0.2417235943,0.1066736731,0.0078453462,86
300470,中密控股,CN,SZSE,C 制造业,False,2015-06-12T00:00:00.000,5793061772.82,5497744324.1,27.86,74527112.0,14.879,1.967,False,False,False,True,74527112.0,20.0,True,False,False,True,0.138,0.4557914348,0.2178822379,0.1710208065,1.0607304061,True,0.1386086642,0.128106147,C 制造业,0.0179468772,0.0705678838,0.2916447714,0.2853389385,0.0078453462,86
300641,正丹股份,CN,SZSE,C 制造业,False,2017-04-18T00:00:00.000,7210474793.200001,7210425401.2,13.72,40768452.0,10.088,2.265,False,False,False,True,40768452.0,20.0,True,False,False,True,0.2348,0.380968374,0.3117809311,0.0392229923,1.5544965116,True,0.1169199344,0.7541522421,C 制造业,0.0257864879,0.1539596748,0.2422490804,0.3825538623,0.0078453462,86
300705,九典制药,CN,SZSE,C 制造业,False,2017-10-10T00:00:00.000,5278072096.7,3902934055.8,10.55,44400790.0,10.99,2.065,False,False,False,True,44400790.0,20.0,True,False,False,True,0.1804,0.7294405354,0.1519875309,0.3067077209,1.3685128317,True,0.2603620401,0.4187350983,C 制造业,0.0330305533,0.1225935445,0.2459274829,0.316868103,0.0078453462,86
300910,瑞丰新材,CN,SZSE,C 制造业,False,2020-11-27T00:00:00.000,10633253609.52,7447344813.599999,27.76,133845820.0,11.104,2.802,False,False,False,True,133845820.0,20.0,True,False,False,True,0.2099,0.3460148843,0.2098976453,0.2447335569,1.0141347553,True,0.3244464177,0.3212833581,C 制造业,0.0328587076,0.0702326759,0.2490803994,0.499737257,0.0078453462,86
301061,匠心家居,CN,SZSE,C 制造业,False,2021-09-13T00:00:00.000,12064147082.82,8010578207.5199995,42.42,261623175.0,10.766,2.766,False,False,False,True,261623175.0,20.0,True,False,False,True,0.2196,0.3929009176,0.2537605129,0.2250891437,0.9200481402,True,0.2071690348,0.3305709343,C 制造业,0.0087796313,0.0653939741,0.2443510247,0.4913294798,0.0078453462,86
600007,中国国贸,CN,SSE,SW_UNKNOWN,False,1999-03-12T00:00:00.000,20024776775.92,20024776775.92,19.88,45166812.0,16.706,2.152,False,False,False,True,45166812.0,20.0,True,False,False,True,0.1264,0.5772150668,0.3189063372,0.1484896898,1.3100604096,True,0.0400640059,0.078118754,SW_UNKNOWN,0.0559623431,0.0786565596,0.3973357832,0.4487827285,0.0098894576,110
600012,皖通高速,CN,SSE,SW_UNKNOWN,False,2003-01-07T00:00:00.000,27286212467.33,18614632000.0,15.97,56304424.0,14.322,2.166,False,False,False,True,56304424.0,20.0,True,False,False,True,0.1401,0.4450255392,0.2793161022,0.5328561305,1.8852722955,True,0.1803412399,0.1664976504,SW_UNKNOWN,0.0363436123,0.1297172694,0.3504823151,0.4533762058,0.0098894576,110
600377,宁沪高速,CN,SSE,SW_UNKNOWN,False,2001-01-16T00:00:00.000,63777883350.0,48135636792.66,12.66,146860197.0,13.883,1.535,False,False,False,True,146860197.0,20.0,True,False,False,True,0.1148,0.3007111431,0.2264195069,0.4295929264,1.4718827171,True,0.2036028193,0.132661344,SW_UNKNOWN,0.0197472354,0.1060185505,0.3440514469,0.2806614607,0.0098894576,110
600398,海澜之家,CN,SSE,SW_UNKNOWN,False,2000-12-28T00:00:00.000,27808040013.84,27808040013.84,5.79,210102650.0,12.867,1.56,False,False,False,True,210102650.0,20.0,True,False,False,True,0.1231,0.4487444129,0.1001584142,0.4548587925,2.0694830205,True,0.0378621024,0.039503411,SW_UNKNOWN,0.0466321244,0.1611937221,0.3279742765,0.2884703721,0.0098894576,110
600600,青岛啤酒,CN,SSE,SW_UNKNOWN,False,1993-08-27T00:00:00.000,68291607757.26,35498844706.58,50.06,165762228.0,14.886,2.178,False,False,False,True,165762228.0,20.0,True,False,False,True,0.155,0.4184441625,0.1412875739,0.3955258515,1.000960782,True,0.0318648415,0.1582166939,SW_UNKNOWN,0.0427739352,0.0672485164,0.362425356,0.4561322921,0.0098894576,110
600897,厦门空港,CN,SSE,SW_UNKNOWN,False,1996-05-31T00:00:00.000,6304042080.0,6304042080.0,15.12,47081698.0,12.162,1.53,False,False,False,True,47081698.0,20.0,True,False,False,True,0.1113,0.3966393376,0.250328397,0.2739440224,1.5440255102,True,0.1106555389,0.2477365868,SW_UNKNOWN,0.0255720054,0.1269546339,0.3123564538,0.2779053744,0.0098894576,110
600933,爱柯迪,CN,SSE,SW_UNKNOWN,False,2017-11-17T00:00:00.000,14451171494.53,13763613849.12,14.03,398819991.0,11.89,1.502,False,False,False,True,398819991.0,20.0,True,False,False,True,0.1321,0.297722671,0.1580253307,0.4047107483,1.72867364,True,0.2340250847,0.2242905126,SW_UNKNOWN,0.0267201069,0.1401331774,0.3073036288,0.2677997244,0.0098894576,110
600938,中国海油,CN,SSE,SW_UNKNOWN,False,2022-04-21T00:00:00.000,1535217513683.2,96577000000.0,32.3,1110508211.0,12.568,1.793,False,False,False,True,1110508211.0,20.0,True,False,False,True,0.1564,0.514687861,0.3065692331,0.2670543867,1.7123081208,True,0.2071173812,0.3736998515,SW_UNKNOWN,0.0252766873,0.1361644185,0.3215434084,0.3555351401,0.0098894576,110
600993,马应龙,CN,SSE,SW_UNKNOWN,False,2004-05-17T00:00:00.000,9771991708.97,9755308289.22,22.67,65019635.0,16.793,2.201,False,False,False,True,65019635.0,20.0,True,False,False,True,0.1377,0.4918562526,0.1503882311,0.1695078649,1.032585095,True,0.0673224559,0.0677116293,SW_UNKNOWN,0.0284090909,0.0614450334,0.3982544786,0.4611851171,0.0098894576,110
601088,中国神华,CN,SSE,SW_UNKNOWN,False,2007-10-09T00:00:00.000,1002702547873.9,762380684659.65,46.23,758405684.0,17.38,2.224,False,False,False,True,758405684.0,20.0,True,False,False,True,0.1276,0.3507812394,0.179200179,0.3321454256,1.420253931,True,0.0480222321,0.0617362381,SW_UNKNOWN,0.021198356,0.0748566962,0.4115755627,0.4666972898,0.0098894576,110
601298,青岛港,CN,SSE,SW_UNKNOWN,False,2019-01-21T00:00:00.000,62639115000.0,52033523750.0,9.65,121075295.0,11.914,1.327,False,False,False,True,121075295.0,20.0,True,False,False,True,0.1195,0.3666057875,0.2803049807,0.2472601161,1.0525638463,True,0.073045999,0.0653162816,SW_UNKNOWN,0.0144974093,0.0885803819,0.3077629766,0.2117593018,0.0098894576,110
601811,新华文轩,CN,SSE,SW_UNKNOWN,False,2016-08-08T00:00:00.000,17150389900.0,11007464210.0,13.9,389949465.0,10.945,1.12,False,False,False,True,389949465.0,20.0,True,False,False,True,0.1048,0.3560018599,0.1336936258,0.3324277278,0.9617510367,True,0.0542553221,0.0443082871,SW_UNKNOWN,0.0122302158,0.0879547871,0.2921451539,0.1488286633,0.0098894576,110
601900,南方传媒,CN,SSE,SW_UNKNOWN,False,2016-02-15T00:00:00.000,10680657838.339998,10680657838.339998,12.11,161800148.0,10.263,1.212,False,False,False,True,161800148.0,20.0,True,False,False,True,0.1219,0.3621769266,0.1207805076,0.4601184273,1.6448505688,True,0.0459824679,0.0652261561,SW_UNKNOWN,0.0463960232,0.1606205657,0.2783647221,0.1763895269,0.0098894576,110
601965,中国汽研,CN,SSE,SW_UNKNOWN,False,2012-06-11T00:00:00.000,13194852772.919998,13139019367.32,13.16,59121789.0,12.415,1.644,False,False,False,True,59121789.0,20.0,True,False,False,True,0.1431,0.4587973046,0.2129546493,0.3133571425,1.1602788871,True,0.0776085192,0.1362621703,SW_UNKNOWN,0.0197693575,0.0930060232,0.3164905834,0.3178686266,0.0098894576,110
603100,川仪股份,CN,SSE,SW_UNKNOWN,False,2014-08-05T00:00:00.000,9237117168.0,9207704988.0,18.0,41163914.0,14.286,1.904,False,False,False,True,41163914.0,20.0,True,False,False,True,0.1413,0.3431264658,0.0944234643,0.4879602164,0.9488905155,True,0.0985456607,0.1100912157,SW_UNKNOWN,0.0103857567,0.0660061402,0.3500229674,0.3876894809,0.0098894576,110
603181,皇马科技,CN,SSE,SW_UNKNOWN,False,2017-08-24T00:00:00.000,7282219000.0,7282219000.0,12.37,36338105.0,16.276,2.016,False,False,False,True,36338105.0,20.0,True,False,False,True,0.1332,0.2620369098,0.1815859551,0.2015069115,1.033083153,True,0.0432000299,0.0639399209,SW_UNKNOWN,0.0169427711,0.0619384651,0.3899862196,0.4143316491,0.0098894576,110
603568,伟明环保,CN,SSE,SW_UNKNOWN,False,2015-05-28T00:00:00.000,27449329401.2,27449329401.2,13.4,111952496.0,10.229,1.88,False,False,False,True,111952496.0,20.0,True,False,False,True,0.1572,0.5087559777,0.3549689075,0.4393702146,1.455578705,True,0.1482846698,0.1197730169,SW_UNKNOWN,0.0310237849,0.1173767597,0.2779053744,0.3798805696,0.0098894576,110
603658,安图生物,CN,SSE,SW_UNKNOWN,False,2016-09-01T00:00:00.000,18382734786.56,18382734786.56,32.17,60711982.0,17.203,2.119,False,False,False,True,60711982.0,20.0,True,False,False,True,0.1225,0.6563751227,0.2527004337,0.2663593792,1.2562369614,True,0.0725205329,0.0738885552,SW_UNKNOWN,0.0390811456,0.0729859718,0.4088194763,0.4377583831,0.0098894576,110
603816,顾家家居,CN,SSE,SW_UNKNOWN,False,2016-10-14T00:00:00.000,20828992770.0,18357307785.0,22.5,106971229.0,10.227,2.003,False,False,False,True,106971229.0,20.0,True,False,False,True,0.1768,0.3276312932,0.0892506106,0.4274654095,1.5498025201,True,0.0962830886,0.1618590597,SW_UNKNOWN,0.0594059406,0.1331901256,0.2774460266,0.4101975195,0.0098894576,110
688566,吉贝尔,CN,SSE,SW_UNKNOWN,False,2020-05-18T00:00:00.000,5268862574.999999,5268862574.999999,26.2,35633550.0,20.0,2.095,False,False,False,True,35633550.0,20.0,True,False,False,True,0.1116,0.89460328,0.2707954998,0.0984375546,0.9491498199,True,0.1128639713,0.1506144385,SW_UNKNOWN,0.0099236641,0.0471265721,0.449701424,0.4322462104,0.0098894576,110
